id,item,kind,judgment,presentation,participants,items
9,3,none,4,text,50,6
10,3,none,6,text,50,6
11,3,none,6,text,50,6
12,3,none,7,text,50,6
13,3,none,7,text,50,6
14,3,none,5,text,50,6
15,3,none,7,text,50,6
16,3,none,5,text,50,6
17,3,none,7,text,50,6
18,3,none,2,text,50,6
19,3,none,7,text,50,6
20,3,none,7,text,50,6
21,3,none,2,text,50,6
22,3,none,4,text,50,6
23,3,none,7,text,50,6
24,3,none,7,text,50,6
25,3,none,7,text,50,6
26,3,none,7,text,50,6
1,4,none,7,text,50,6
2,4,none,7,text,50,6
3,4,none,7,text,50,6
4,4,none,7,text,50,6
5,4,none,7,text,50,6
6,4,none,5,text,50,6
8,4,none,5,text,50,6
9,4,none,7,text,50,6
10,4,none,7,text,50,6
11,4,none,7,text,50,6
12,4,none,6,text,50,6
13,4,none,7,text,50,6
14,4,none,5,text,50,6
15,4,none,7,text,50,6
16,4,none,7,text,50,6
17,4,none,7,text,50,6
18,4,none,7,text,50,6
19,4,none,6,text,50,6
20,4,none,7,text,50,6
21,4,none,2,text,50,6
22,4,none,7,text,50,6
23,4,none,7,text,50,6
24,4,none,7,text,50,6
25,4,none,6,text,50,6
26,4,none,7,text,50,6
1,5,none,7,text,50,6
2,5,none,7,text,50,6
3,5,none,7,text,50,6
4,5,none,7,text,50,6
5,5,none,7,text,50,6
6,5,none,6,text,50,6
7,5,none,7,text,50,6
8,5,none,6,text,50,6
9,5,none,7,text,50,6
10,5,none,6,text,50,6
11,5,none,7,text,50,6
12,5,none,7,text,50,6
13,5,none,7,text,50,6
14,5,none,7,text,50,6
15,5,none,7,text,50,6
16,5,none,7,text,50,6
17,5,none,7,text,50,6
18,5,none,7,text,50,6
19,5,none,7,text,50,6
20,5,none,7,text,50,6
21,5,none,7,text,50,6
22,5,none,7,text,50,6
23,5,none,7,text,50,6
24,5,none,7,text,50,6
25,5,none,7,text,50,6
26,5,none,7,text,50,6
1,6,none,1,text,50,6
2,6,none,7,text,50,6
3,6,none,7,text,50,6
4,6,none,7,text,50,6
5,6,none,7,text,50,6
6,6,none,7,text,50,6
7,6,none,7,text,50,6
8,6,none,6,text,50,6
9,6,none,7,text,50,6
10,6,none,7,text,50,6
11,6,none,7,text,50,6
12,6,none,6,text,50,6
13,6,none,7,text,50,6
14,6,none,7,text,50,6
15,6,none,7,text,50,6
16,6,none,7,text,50,6
17,6,none,7,text,50,6
18,6,none,7,text,50,6
19,6,none,7,text,50,6
20,6,none,7,text,50,6
21,6,none,7,text,50,6
22,6,none,7,text,50,6
23,6,none,7,text,50,6
24,6,none,7,text,50,6
25,6,none,7,text,50,6
26,6,none,7,text,50,6
27,2,none,7,text,50,6
27,4,none,4,text,50,6
27,5,none,7,text,50,6
27,3,none,7,text,50,6
27,1,none,7,text,50,6
27,6,none,7,text,50,6
28,1,none,6,text,50,6
28,2,none,7,text,50,6
28,4,none,6,text,50,6
28,5,none,7,text,50,6
28,6,none,7,text,50,6
28,3,none,5,text,50,6
29,4,none,7,text,50,6
29,5,none,7,text,50,6
29,3,none,6,text,50,6
29,1,none,7,text,50,6
29,2,none,7,text,50,6
29,6,none,7,text,50,6
30,4,none,6,text,50,6
30,2,none,5,text,50,6
30,6,none,6,text,50,6
30,5,none,6,text,50,6
30,1,none,7,text,50,6
30,3,none,5,text,50,6
31,3,none,4,text,50,6
31,4,none,6,text,50,6
31,2,none,7,text,50,6
31,5,none,7,text,50,6
31,6,none,7,text,50,6
31,1,none,7,text,50,6
32,5,none,7,text,50,6
32,6,none,7,text,50,6
32,1,none,7,text,50,6
32,4,none,7,text,50,6
32,3,none,5,text,50,6
32,2,none,7,text,50,6
33,2,none,7,text,50,6
33,5,none,7,text,50,6
33,6,none,7,text,50,6
33,4,none,7,text,50,6
33,3,none,6,text,50,6
33,1,none,7,text,50,6
34,3,none,7,text,50,6
34,1,none,7,text,50,6
34,6,none,1,text,50,6
34,4,none,7,text,50,6
34,5,none,7,text,50,6
34,2,none,7,text,50,6
35,2,none,5,text,50,6
35,1,none,7,text,50,6
35,6,none,7,text,50,6
35,3,none,7,text,50,6
35,4,none,6,text,50,6
35,5,none,7,text,50,6
36,3,none,7,text,50,6
36,2,none,7,text,50,6
36,1,none,7,text,50,6
36,5,none,7,text,50,6
36,6,none,7,text,50,6
36,4,none,7,text,50,6
37,1,none,7,text,50,6
37,2,none,7,text,50,6
37,3,none,7,text,50,6
37,4,none,7,text,50,6
37,6,none,7,text,50,6
37,5,none,7,text,50,6
38,3,none,7,text,50,6
38,6,none,7,text,50,6
38,4,none,7,text,50,6
38,1,none,7,text,50,6
38,5,none,7,text,50,6
38,2,none,7,text,50,6
39,6,none,7,text,50,6
39,1,none,7,text,50,6
39,3,none,7,text,50,6
39,5,none,7,text,50,6
39,4,none,7,text,50,6
39,2,none,7,text,50,6
40,3,none,6,text,50,6
40,6,none,6,text,50,6
40,5,none,6,text,50,6
40,4,none,6,text,50,6
40,2,none,6,text,50,6
40,1,none,6,text,50,6
41,6,none,7,text,50,6
41,2,none,7,text,50,6
41,1,none,7,text,50,6
41,3,none,7,text,50,6
41,5,none,7,text,50,6
41,4,none,7,text,50,6
42,3,none,7,text,50,6
42,1,none,7,text,50,6
42,5,none,7,text,50,6
42,6,none,7,text,50,6
42,2,none,7,text,50,6
42,4,none,7,text,50,6
43,1,none,5,text,50,6
43,6,none,7,text,50,6
43,5,none,7,text,50,6
43,2,none,7,text,50,6
43,4,none,7,text,50,6
43,3,none,7,text,50,6
44,2,none,7,text,50,6
44,3,none,6,text,50,6
44,4,none,7,text,50,6
44,1,none,7,text,50,6
44,6,none,7,text,50,6
44,5,none,7,text,50,6
45,1,none,7,text,50,6
45,3,none,6,text,50,6
45,4,none,6,text,50,6
45,6,none,7,text,50,6
45,5,none,7,text,50,6
45,2,none,7,text,50,6
46,2,none,7,text,50,6
46,5,none,6,text,50,6
46,4,none,7,text,50,6
46,6,none,7,text,50,6
46,1,none,7,text,50,6
46,3,none,7,text,50,6
47,5,none,7,text,50,6
47,4,none,7,text,50,6
47,3,none,7,text,50,6
47,6,none,7,text,50,6
47,1,none,7,text,50,6
47,2,none,7,text,50,6
48,4,none,7,text,50,6
48,6,none,7,text,50,6
48,5,none,7,text,50,6
48,1,none,7,text,50,6
48,2,none,7,text,50,6
48,3,none,7,text,50,6
49,5,none,7,text,50,6
49,6,none,7,text,50,6
49,4,none,5,text,50,6
49,3,none,5,text,50,6
49,2,none,7,text,50,6
49,1,none,7,text,50,6
50,2,none,7,text,50,6
50,5,none,7,text,50,6
50,1,none,7,text,50,6
50,4,none,7,text,50,6
50,6,none,7,text,50,6
50,3,none,7,text,50,6
