id,item,kind,judgment,presentation,participants,items
3,9,idiom_unmarked,7,text,50,16
5,9,idiom_unmarked,5,text,50,16
8,9,idiom_unmarked,4,text,50,16
10,9,idiom_unmarked,6,text,50,16
12,9,idiom_unmarked,7,text,50,16
14,9,idiom_unmarked,7,text,50,16
15,9,idiom_unmarked,7,text,50,16
17,9,idiom_unmarked,7,text,50,16
19,9,idiom_unmarked,7,text,50,16
21,9,idiom_unmarked,5,text,50,16
23,9,idiom_unmarked,7,text,50,16
25,9,idiom_unmarked,4,text,50,16
2,10,idiom_unmarked,6,text,50,16
4,10,idiom_unmarked,7,text,50,16
6,10,idiom_unmarked,5,text,50,16
9,10,idiom_unmarked,7,text,50,16
11,10,idiom_unmarked,7,text,50,16
13,10,idiom_unmarked,7,text,50,16
16,10,idiom_unmarked,3,text,50,16
18,10,idiom_unmarked,5,text,50,16
20,10,idiom_unmarked,7,text,50,16
22,10,idiom_unmarked,7,text,50,16
24,10,idiom_unmarked,3,text,50,16
26,10,idiom_unmarked,5,text,50,16
1,11,idiom_unmarked,7,text,50,16
3,11,idiom_unmarked,7,text,50,16
5,11,idiom_unmarked,7,text,50,16
7,11,idiom_unmarked,6,text,50,16
8,11,idiom_unmarked,6,text,50,16
10,11,idiom_unmarked,7,text,50,16
12,11,idiom_unmarked,6,text,50,16
14,11,idiom_unmarked,7,text,50,16
15,11,idiom_unmarked,7,text,50,16
17,11,idiom_unmarked,5,text,50,16
19,11,idiom_unmarked,6,text,50,16
21,11,idiom_unmarked,7,text,50,16
23,11,idiom_unmarked,7,text,50,16
25,11,idiom_unmarked,7,text,50,16
2,12,idiom_unmarked,4,text,50,16
4,12,idiom_unmarked,7,text,50,16
6,12,idiom_unmarked,3,text,50,16
9,12,idiom_unmarked,4,text,50,16
11,12,idiom_unmarked,6,text,50,16
13,12,idiom_unmarked,1,text,50,16
16,12,idiom_unmarked,6,text,50,16
18,12,idiom_unmarked,1,text,50,16
20,12,idiom_unmarked,5,text,50,16
22,12,idiom_unmarked,6,text,50,16
24,12,idiom_unmarked,6,text,50,16
26,12,idiom_unmarked,5,text,50,16
1,13,idiom_unmarked,7,text,50,16
3,13,idiom_unmarked,6,text,50,16
5,13,idiom_unmarked,6,text,50,16
7,13,idiom_unmarked,6,text,50,16
8,13,idiom_unmarked,7,text,50,16
10,13,idiom_unmarked,4,text,50,16
12,13,idiom_unmarked,5,text,50,16
14,13,idiom_unmarked,6,text,50,16
15,13,idiom_unmarked,7,text,50,16
17,13,idiom_unmarked,5,text,50,16
19,13,idiom_unmarked,7,text,50,16
21,13,idiom_unmarked,4,text,50,16
23,13,idiom_unmarked,7,text,50,16
25,13,idiom_unmarked,3,text,50,16
2,14,idiom_unmarked,3,text,50,16
4,14,idiom_unmarked,5,text,50,16
6,14,idiom_unmarked,3,text,50,16
9,14,idiom_unmarked,4,text,50,16
11,14,idiom_unmarked,5,text,50,16
13,14,idiom_unmarked,3,text,50,16
16,14,idiom_unmarked,6,text,50,16
18,14,idiom_unmarked,4,text,50,16
20,14,idiom_unmarked,5,text,50,16
22,14,idiom_unmarked,5,text,50,16
24,14,idiom_unmarked,6,text,50,16
26,14,idiom_unmarked,5,text,50,16
1,15,idiom_unmarked,7,text,50,16
3,15,idiom_unmarked,6,text,50,16
5,15,idiom_unmarked,3,text,50,16
7,15,idiom_unmarked,1,text,50,16
8,15,idiom_unmarked,7,text,50,16
10,15,idiom_unmarked,2,text,50,16
12,15,idiom_unmarked,5,text,50,16
14,15,idiom_unmarked,6,text,50,16
15,15,idiom_unmarked,2,text,50,16
17,15,idiom_unmarked,5,text,50,16
19,15,idiom_unmarked,2,text,50,16
21,15,idiom_unmarked,7,text,50,16
23,15,idiom_unmarked,6,text,50,16
25,15,idiom_unmarked,5,text,50,16
2,16,idiom_unmarked,6,text,50,16
4,16,idiom_unmarked,7,text,50,16
6,16,idiom_unmarked,6,text,50,16
9,16,idiom_unmarked,5,text,50,16
11,16,idiom_unmarked,7,text,50,16
13,16,idiom_unmarked,2,text,50,16
16,16,idiom_unmarked,5,text,50,16
18,16,idiom_unmarked,6,text,50,16
20,16,idiom_unmarked,4,text,50,16
22,16,idiom_unmarked,6,text,50,16
24,16,idiom_unmarked,4,text,50,16
26,16,idiom_unmarked,4,text,50,16
27,1,idiom_unmarked,7,text,50,16
27,9,idiom_unmarked,2,text,50,16
27,5,idiom_unmarked,7,text,50,16
27,13,idiom_unmarked,7,text,50,16
27,11,idiom_unmarked,7,text,50,16
27,3,idiom_unmarked,7,text,50,16
27,7,idiom_unmarked,7,text,50,16
27,15,idiom_unmarked,5,text,50,16
28,16,idiom_unmarked,1,text,50,16
28,4,idiom_unmarked,3,text,50,16
28,12,idiom_unmarked,2,text,50,16
28,6,idiom_unmarked,2,text,50,16
28,2,idiom_unmarked,2,text,50,16
28,8,idiom_unmarked,3,text,50,16
28,10,idiom_unmarked,5,text,50,16
28,14,idiom_unmarked,5,text,50,16
29,1,idiom_unmarked,7,text,50,16
29,11,idiom_unmarked,5,text,50,16
29,5,idiom_unmarked,7,text,50,16
29,13,idiom_unmarked,7,text,50,16
29,15,idiom_unmarked,7,text,50,16
29,9,idiom_unmarked,7,text,50,16
29,3,idiom_unmarked,7,text,50,16
29,7,idiom_unmarked,5,text,50,16
30,12,idiom_unmarked,5,text,50,16
30,14,idiom_unmarked,2,text,50,16
30,4,idiom_unmarked,4,text,50,16
30,8,idiom_unmarked,5,text,50,16
30,2,idiom_unmarked,5,text,50,16
30,6,idiom_unmarked,4,text,50,16
30,10,idiom_unmarked,4,text,50,16
30,16,idiom_unmarked,5,text,50,16
31,3,idiom_unmarked,5,text,50,16
31,7,idiom_unmarked,7,text,50,16
31,11,idiom_unmarked,5,text,50,16
31,1,idiom_unmarked,5,text,50,16
31,15,idiom_unmarked,7,text,50,16
31,9,idiom_unmarked,3,text,50,16
31,13,idiom_unmarked,4,text,50,16
31,5,idiom_unmarked,5,text,50,16
32,2,idiom_unmarked,6,text,50,16
32,4,idiom_unmarked,3,text,50,16
32,10,idiom_unmarked,5,text,50,16
32,16,idiom_unmarked,5,text,50,16
32,8,idiom_unmarked,4,text,50,16
32,12,idiom_unmarked,4,text,50,16
32,14,idiom_unmarked,4,text,50,16
32,6,idiom_unmarked,5,text,50,16
33,13,idiom_unmarked,5,text,50,16
33,5,idiom_unmarked,6,text,50,16
33,1,idiom_unmarked,5,text,50,16
33,11,idiom_unmarked,5,text,50,16
33,3,idiom_unmarked,7,text,50,16
33,9,idiom_unmarked,7,text,50,16
33,7,idiom_unmarked,6,text,50,16
33,15,idiom_unmarked,6,text,50,16
34,16,idiom_unmarked,6,text,50,16
34,4,idiom_unmarked,5,text,50,16
34,6,idiom_unmarked,6,text,50,16
34,12,idiom_unmarked,6,text,50,16
34,10,idiom_unmarked,6,text,50,16
34,14,idiom_unmarked,3,text,50,16
34,2,idiom_unmarked,6,text,50,16
34,8,idiom_unmarked,6,text,50,16
35,11,idiom_unmarked,6,text,50,16
35,9,idiom_unmarked,7,text,50,16
35,13,idiom_unmarked,7,text,50,16
35,3,idiom_unmarked,3,text,50,16
35,1,idiom_unmarked,7,text,50,16
35,7,idiom_unmarked,3,text,50,16
35,5,idiom_unmarked,6,text,50,16
35,15,idiom_unmarked,5,text,50,16
36,8,idiom_unmarked,7,text,50,16
36,16,idiom_unmarked,6,text,50,16
36,6,idiom_unmarked,5,text,50,16
36,10,idiom_unmarked,6,text,50,16
36,4,idiom_unmarked,6,text,50,16
36,14,idiom_unmarked,6,text,50,16
36,2,idiom_unmarked,7,text,50,16
36,12,idiom_unmarked,1,text,50,16
37,5,idiom_unmarked,7,text,50,16
37,13,idiom_unmarked,3,text,50,16
37,3,idiom_unmarked,7,text,50,16
37,7,idiom_unmarked,7,text,50,16
37,15,idiom_unmarked,6,text,50,16
37,11,idiom_unmarked,7,text,50,16
37,1,idiom_unmarked,4,text,50,16
37,9,idiom_unmarked,3,text,50,16
38,16,idiom_unmarked,2,text,50,16
38,4,idiom_unmarked,1,text,50,16
38,8,idiom_unmarked,6,text,50,16
38,14,idiom_unmarked,6,text,50,16
38,10,idiom_unmarked,7,text,50,16
38,12,idiom_unmarked,2,text,50,16
38,2,idiom_unmarked,6,text,50,16
38,6,idiom_unmarked,5,text,50,16
39,15,idiom_unmarked,7,text,50,16
39,7,idiom_unmarked,5,text,50,16
39,3,idiom_unmarked,6,text,50,16
39,11,idiom_unmarked,6,text,50,16
39,13,idiom_unmarked,4,text,50,16
39,5,idiom_unmarked,6,text,50,16
39,9,idiom_unmarked,6,text,50,16
39,1,idiom_unmarked,5,text,50,16
40,14,idiom_unmarked,4,text,50,16
40,10,idiom_unmarked,6,text,50,16
40,8,idiom_unmarked,3,text,50,16
40,2,idiom_unmarked,2,text,50,16
40,6,idiom_unmarked,5,text,50,16
40,12,idiom_unmarked,6,text,50,16
40,4,idiom_unmarked,5,text,50,16
40,16,idiom_unmarked,6,text,50,16
41,7,idiom_unmarked,6,text,50,16
41,3,idiom_unmarked,7,text,50,16
41,9,idiom_unmarked,6,text,50,16
41,15,idiom_unmarked,6,text,50,16
41,13,idiom_unmarked,6,text,50,16
41,5,idiom_unmarked,5,text,50,16
41,11,idiom_unmarked,1,text,50,16
41,1,idiom_unmarked,6,text,50,16
42,16,idiom_unmarked,6,text,50,16
42,10,idiom_unmarked,2,text,50,16
42,6,idiom_unmarked,7,text,50,16
42,2,idiom_unmarked,6,text,50,16
42,8,idiom_unmarked,7,text,50,16
42,4,idiom_unmarked,7,text,50,16
42,14,idiom_unmarked,7,text,50,16
42,12,idiom_unmarked,7,text,50,16
43,5,idiom_unmarked,5,text,50,16
43,13,idiom_unmarked,3,text,50,16
43,9,idiom_unmarked,6,text,50,16
43,15,idiom_unmarked,6,text,50,16
43,1,idiom_unmarked,7,text,50,16
43,11,idiom_unmarked,7,text,50,16
43,7,idiom_unmarked,4,text,50,16
43,3,idiom_unmarked,7,text,50,16
44,6,idiom_unmarked,1,text,50,16
44,14,idiom_unmarked,1,text,50,16
44,12,idiom_unmarked,1,text,50,16
44,8,idiom_unmarked,7,text,50,16
44,16,idiom_unmarked,7,text,50,16
44,10,idiom_unmarked,2,text,50,16
44,4,idiom_unmarked,1,text,50,16
44,2,idiom_unmarked,7,text,50,16
45,15,idiom_unmarked,5,text,50,16
45,7,idiom_unmarked,7,text,50,16
45,9,idiom_unmarked,7,text,50,16
45,3,idiom_unmarked,5,text,50,16
45,11,idiom_unmarked,6,text,50,16
45,1,idiom_unmarked,7,text,50,16
45,5,idiom_unmarked,6,text,50,16
45,13,idiom_unmarked,6,text,50,16
46,8,idiom_unmarked,4,text,50,16
46,2,idiom_unmarked,7,text,50,16
46,14,idiom_unmarked,3,text,50,16
46,10,idiom_unmarked,7,text,50,16
46,12,idiom_unmarked,4,text,50,16
46,6,idiom_unmarked,6,text,50,16
46,4,idiom_unmarked,7,text,50,16
46,16,idiom_unmarked,1,text,50,16
47,15,idiom_unmarked,7,text,50,16
47,5,idiom_unmarked,7,text,50,16
47,7,idiom_unmarked,7,text,50,16
47,1,idiom_unmarked,7,text,50,16
47,3,idiom_unmarked,6,text,50,16
47,13,idiom_unmarked,6,text,50,16
47,9,idiom_unmarked,3,text,50,16
47,11,idiom_unmarked,7,text,50,16
48,12,idiom_unmarked,5,text,50,16
48,2,idiom_unmarked,5,text,50,16
48,14,idiom_unmarked,7,text,50,16
48,4,idiom_unmarked,7,text,50,16
48,10,idiom_unmarked,5,text,50,16
48,6,idiom_unmarked,5,text,50,16
48,16,idiom_unmarked,6,text,50,16
48,8,idiom_unmarked,7,text,50,16
49,9,idiom_unmarked,7,text,50,16
49,1,idiom_unmarked,7,text,50,16
49,11,idiom_unmarked,7,text,50,16
49,15,idiom_unmarked,6,text,50,16
49,7,idiom_unmarked,6,text,50,16
49,3,idiom_unmarked,5,text,50,16
49,13,idiom_unmarked,5,text,50,16
49,5,idiom_unmarked,7,text,50,16
50,6,idiom_unmarked,2,text,50,16
50,2,idiom_unmarked,7,text,50,16
50,12,idiom_unmarked,3,text,50,16
50,10,idiom_unmarked,1,text,50,16
50,14,idiom_unmarked,1,text,50,16
50,8,idiom_unmarked,7,text,50,16
50,4,idiom_unmarked,1,text,50,16
50,16,idiom_unmarked,7,text,50,16
